gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING
0000000847,1,1686184008528286500,0.040448,0.039168,1.251072,151.945984,324.489472,345.379072
0000000848,1,1686184008628328700,0.040448,0.039168,0.32384,46.89792,204.402176,225.271296
0000000849,1,1686184008728936700,0.049152,0.047872,0.397824,57.31456,189.39392,210.5344
0000000850,1,1686184008829220900,0.035328,0.034048,0.512512,48.62848,125.053696,150.088192
0000000851,1,1686184008929431300,0.04608,0.0448,0.389632,45.484544,133.89312,155.564288
0000000900,1,1686184009014686500,0.067072,0.065536,1.137664,31.337472,125.626368,147.411712
0000000852,1,1686184009029456100,0.03584,0.03456,0.402944,50.481664,132.568576,153.489152
0000000901,1,1686184009114787600,0.058112,0.057088,0.429056,39.404544,118.90688,141.692928
0000000853,1,1686184009129567700,0.052736,0.051456,0.411904,50.827008,121.317632,142.407936
0000000902,1,1686184009215082500,0.040192,0.039424,0.558336,31.085056,96.825856,117.845504
0000000854,1,1686184009229656000,0.045312,0.039936,0.611072,34.196736,99.934208,120.858368
0000000903,1,1686184009316060200,0.346624,0.345344,3.569152,226.00704,354.007808,375.076608
0000000855,1,1686184009329977000,0.03072,0.02944,0.363008,231.412992,352.207104,373.052928
0000000904,1,1686184009416025000,0.045824,0.037376,0.443648,139.40736,280.098048,301.072128
0000000856,1,1686184009430121000,0.038912,0.037632,0.3584,135.658496,271.63008,292.545536
0000000905,1,1686184009516079900,0.070656,0.069376,0.582144,40.898816,256.425728,277.407744
0000000857,1,1686184009530277400,0.057856,0.050688,0.507648,35.627776,243.849216,264.802048
0000000906,1,1686184009616367000,0.057856,0.056576,0.795392,87.453696,204.773376,225.69344
0000000858,1,1686184009630321000,0.026368,0.0256,0.42624,89.888512,205.142528,226.047232
0000000907,1,1686184009716313900,0.04224,0.038912,1.156352,42.167808,149.737472,170.832896
0000000859,1,1686184009731248400,0.039168,0.032768,0.448768,45.939712,149.881856,170.926848
0000000908,1,1686184009816632000,0.047872,0.046592,0.491776,38.72256,123.751936,144.93568
0000000860,1,1686184009831616000,0.052992,0.051712,1.156096,39.634176,127.515392,148.889088
0000000909,1,1686184009916721000,0.043776,0.042752,0.441856,40.344832,131.458048,152.273664
0000000861,1,1686184009931474400,0.056576,0.055296,0.622336,54.449664,153.364992,174.665472
0000000910,1,1686184010016837600,0.06656,0.056832,0.393216,45.193216,125.8496,146.991616
0000000862,1,1686184010031651000,0.051712,0.050176,0.48768,82.201344,204.020992,226.002432
0000000911,1,1686184010116882200,0.059648,0.0512,0.417024,49.046784,130.23232,151.27424
0000000863,1,1686184010131620600,0.022016,0.021248,0.635648,34.172672,215.377664,236.50816
0000000912,1,1686184010217013200,0.046848,0.045312,0.564736,63.34336,186.184448,208.177664
0000000864,1,1686184010231771600,0.035584,0.03456,0.366336,63.813888,195.419136,216.725248
0000000913,1,1686184010317068800,0.035584,0.03456,0.312576,112.908544,273.985024,295.86688
0000000865,1,1686184010331893200,0.04608,0.038656,0.709888,49.57056,184.037376,205.45664
0000000914,1,1686184010417215700,0.037632,0.036608,0.437504,39.05664,210.923776,232.139008
0000000866,1,1686184010432343600,0.041216,0.039936,1.337344,152.967424,354.12736,375.457024
0000000915,1,1686184010517333500,0.06016,0.058368,0.747008,117.824,262.236928,283.411968
0000000867,1,1686184010532176000,0.054272,0.04352,0.523008,57.233408,331.659264,352.65792
0000000916,1,1686184010617514200,0.033792,0.032768,0.406528,43.504896,232.137216,253.401344
0000000868,1,1686184010632365800,0.034048,0.03328,0.552704,83.026432,378.872064,400.05888
0000000917,1,1686184010717496000,0.05248,0.050944,0.412416,105.273344,295.981824,317.075968
0000000869,1,1686184010732471300,0.055552,0.045056,0.621568,115.535872,319.13472,340.976896
0000000918,1,1686184010817683200,0.055296,0.054272,0.613888,53.575936,225.62944,252.790784
0000000919,1,1686184010917661200,0.030464,0.029952,0.397312,129.54752,220.803072,241.679872
0000000920,1,1686184011018772000,0.045312,0.044544,0.439808,47.275264,134.779904,155.968256
0000000921,1,1686184011119225900,0.157952,0.15616,0.518656,30.542592,96.327168,117.380352
0000000922,1,1686184011219375400,0.047104,0.04608,0.351744,233.987072,316.781568,337.62688
0000000923,1,1686184011319494100,0.041216,0.039936,0.483328,135.622912,260.129536,282.013952
0000000924,1,1686184011419603500,0.037888,0.036864,0.636672,34.917888,123.582208,144.511744
0000000925,1,1686184011519712300,0.037376,0.036096,0.47232,30.224896,86.25408,107.363072
0000000926,1,1686184011619704600,0.047104,0.030464,0.649216,233.399296,350.604544,372.416768
0000000927,1,1686184011719829000,0.283392,0.273664,0.645632,131.483136,310.88384,331.948544
0000000928,1,1686184011820879000,0.041728,0.040448,0.417024,30.273536,152.267008,175.79904
0000000929,1,1686184011921023700,0.050688,0.043008,0.502016,73.559296,165.529088,186.628096
0000000930,1,1686184012022141000,0.029952,0.029184,0.342272,31.995904,96.076544,117.188864
0000000931,1,1686184012122566700,0.03968,0.032256,0.540672,221.353472,317.204736,338.002688
0000000932,1,1686184012221812200,0.047104,0.045824,0.379904,132.186368,226.86976,247.767808
0000000933,1,1686184012321890300,0.043776,0.042496,0.399872,32.462848,167.808256,188.565248
0000000934,1,1686184012422392300,0.054272,0.053248,5.060864,35.175936,93.5424,114.528
0000000935,1,1686184012522020600,0.029952,0.02944,0.97408,248.669184,447.879424,471.261952
0000000936,1,1686184012622172000,0.054016,0.046336,0.70912,187.401472,374.593792,395.467264
0000000937,1,1686184012722603800,0.056064,0.054784,0.521728,94.029824,277.143296,298.409216
0000000938,1,1686184012823310800,0.042496,0.041472,0.381184,66.434048,470.193152,491.234048
0000000939,1,1686184012923487000,0.038656,0.037376,0.369408,77.859328,405.310976,426.062848
0000000940,1,1686184013023515400,0.052736,0.051456,0.464128,228.534272,341.515776,362.317312
0000000941,1,1686184013123760400,0.079104,0.06656,0.83584,126.374144,235.925504,259.362048
0000000942,1,1686184013223818200,0.039168,0.038144,0.362496,33.008128,142.993664,163.852032
0000000943,1,1686184013323836000,0.020736,0.019968,0.527616,21.458688,78.556416,99.513344
0000000944,1,1686184013423916300,0.045824,0.037888,0.339456,204.78976,294.981376,316.149248
0000000945,1,1686184013524119800,0.03584,0.030976,0.410112,105.650432,207.80544,228.980224
0000000946,1,1686184013624236800,0.036608,0.035584,0.45312,25.073408,134.433024,155.478784
0000000947,1,1686184013724421400,0.038144,0.036608,0.46208,18.146304,82.992896,104.180736
0000000948,1,1686184013824609800,0.056576,0.05504,0.635648,206.004736,284.470528,305.58976
0000000949,1,1686184013924803300,0.068096,0.056064,0.648704,108.969984,187.230976,209.4336
0000000950,1,1686184014025062100,0.044032,0.036864,0.432128,19.1104,117.99424,138.957312
0000000951,1,1686184014126023200,0.038912,0.037632,4.16768,30.217216,87.926272,109.409792
0000000952,1,1686184014226036700,0.042752,0.041472,0.403456,226.337536,330.091776,352.065536
0000000953,1,1686184014326130200,0.05888,0.050944,0.416768,132.455424,288.089856,309.026048
0000000954,1,1686184014426826200,0.069632,0.06784,2.05696,29.748224,128.893184,149.778432
0000000955,1,1686184014527361000,0.052736,0.0512,0.816384,50.688512,119.7376,141.073408
0000000956,1,1686184014627129000,0.044032,0.043008,0.733952,30.753792,85.695232,106.624256
0000000957,1,1686184014727164000,0.04864,0.047616,0.485632,219.314176,297.79968,320.288768
0000000958,1,1686184014827334100,0.054016,0.04352,0.456448,119.499264,200.47488,221.220352
0000000959,1,1686184014927310000,0.046592,0.038912,0.352512,19.609856,132.133376,153.476608
0000000960,1,1686184015028077600,0.03072,0.029696,0.469248,54.229504,131.459584,153.036544
0000000961,1,1686184015128163600,0.05248,0.0512,0.659456,47.057664,124.593664,146.019584
0000000962,1,1686184015228242200,0.029952,0.029184,0.509952,41.115392,111.62496,132.5696
0000000963,1,1686184015328332800,0.048128,0.040704,0.551936,30.350848,121.808128,144.454912
0000000964,1,1686184015429269000,0.04352,0.04224,0.38016,49.261824,128.192768,150.183424
0000000965,1,1686184015529437400,0.042496,0.041216,2.363136,48.177408,123.583744,144.649472
0000000966,1,1686184015629546800,0.03968,0.0384,0.407808,50.313472,124.448,145.258752
0000000967,1,1686184015729710600,0.048384,0.04736,0.403456,41.959424,119.502336,140.269824
0000000968,1,1686184015829760800,0.050944,0.043264,0.40192,38.139136,112.024576,132.9152
0000000969,1,1686184015929853700,0.047104,0.045824,0.455168,31.8208,114.373632,135.286016
